FID_multir,esrignss_l,esrignss_1,Habitat,Tree,distance,ORIG_FID,Buff_Names,FID_nny_nh,ComID,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,FType,FCode,Shape_Leng,Shape_Le_1,Shape_Area
103,44.42466295600,-75.10299293150,Deciduous,Black ash,1.38200000000,17,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,7575.39945233000,106213.02883200000
119,44.40957502140,-75.06682967190,Mixed,Red maple,1.38200000000,33,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,6357.62418036000,107704.09741200000
120,44.41598915630,-75.07160635320,Mixed,Cat scratch,1.38200000000,34,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,6247.19257493000,96822.59304000000
121,44.41426310130,-75.06637775300,Deciduous,Red maple,1.38200000000,35,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3820.24172171000,61497.74830460000
124,0.00000000000,0.00000000000,Deciduous,Beech?,1.38200000000,38,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10846.32057270000,94506.98077350000
125,44.58660425070,-75.13513526790,Other,Aspen,1.38200000000,39,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10198.01570480000,85199.89037220000
126,44.58541754210,-75.13446258230,Deciduous,Cherry,1.38200000000,40,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10273.98506590000,85334.77241060000
127,44.58523412240,-75.13551538350,Deciduous,Beech,1.38200000000,41,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11139.08629570000,91204.41667300000
128,44.58362657010,-75.13783552980,Evergreen,Hemlock,1.38200000000,42,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,12676.38735290000,104063.20447500000
129,44.58404756300,-75.13902815970,Other,,1.38200000000,43,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,13333.62794670000,110191.94221000000
130,44.58325827700,-75.13975391680,Evergreen,,1.38200000000,44,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,13487.05940320000,111503.88334600000
131,44.58301844800,-75.14086813790,Other,Sugar Maple,1.38200000000,45,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,12914.38187870000,109056.58539000000
132,44.58302797320,-75.13591183930,Evergreen,,1.38200000000,46,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11762.07621140000,95342.11118280000
133,44.58415298430,-75.14852186270,Other,Cherry,1.38200000000,47,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10400.84675430000,99919.25389440000
134,44.58422642970,-75.14468004700,Deciduous,,1.38200000000,48,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,9808.90512319000,91271.18145330000
135,44.58301699440,-75.14469244180,Other,Cherry,1.38200000000,49,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,9321.92373802000,88405.01356550000
136,44.58359071690,-75.14245502240,Other,White Pine,1.38200000000,50,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11334.24050890000,102539.88664900000
137,44.58383552700,-75.14704252400,Deciduous,,1.38200000000,51,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10533.51383200000,101718.82030600000
138,44.58545728760,-75.14831077780,Deciduous,Red maple,1.38200000000,52,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10408.96411740000,100015.81682200000
139,44.58551557810,-75.14842513820,Deciduous,White ash,1.38200000000,53,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10377.70668190000,99832.75834480000
140,44.58665928830,-75.14824589760,Mixed,Hackberry,1.38200000000,54,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10189.76428350000,97360.47005930000
141,44.58497274590,-75.14787524510,Other,,1.38200000000,55,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10509.69114880000,101041.04429900000
148,44.41023945300,-75.06947142920,Deciduous,Yellow birch,1.38200000000,62,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,6808.76135966000,113772.18158500000
149,44.40619789690,-75.06754146830,Mixed,White pine,1.38200000000,63,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,7057.66544062000,115564.78053200000
150,44.41025101640,-75.06947416820,Deciduous,Yellow birch,1.38200000000,64,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,6805.72690688000,113726.81150400000
151,44.41868831060,-75.07125604550,Deciduous,Basswood,1.38200000000,65,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,6946.06448287000,117536.58948900000
152,44.42121929610,-75.06791698820,Deciduous,Beech,1.38200000000,66,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4463.30556248000,72582.54998270000
156,44.58565364190,-75.13466315200,Deciduous,Red maple,1.38200000000,70,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10366.29764540000,85781.58908830000
157,44.58647810480,-75.13802592170,Deciduous,Red maple,1.38200000000,71,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10736.46152340000,92584.52825870000
158,44.58636897780,-75.13969073110,Deciduous,Black ash,1.38200000000,72,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10757.49358630000,94322.50322800000
159,44.58663326080,-75.14825170130,Evergreen,Hackberry,1.38200000000,73,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10188.14473220000,97374.32883430000
160,44.58611715710,-75.14874195310,Deciduous,White ash,1.38200000000,74,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10225.15602980000,97972.18308980000
162,44.58567049220,-75.13465554420,Deciduous,T-post,1.38200000000,76,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10359.95211350000,85702.30710100000
163,44.58638972840,-75.13972616950,,,1.38200000000,77,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,10740.98575230000,94202.89276680000
164,44.58890135660,-75.13497470520,Oldfield,T-post,1.38200000000,78,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,7965.91185497000,69986.55943900000
165,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,1.38200000000,79,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,7636.78023805000,105425.13101600000
166,44.58408826850,-75.13597643530,Mixed,Red maple,1.38200000000,80,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11544.53498320000,94655.10648010000
167,44.58349765750,-75.13754532680,Evergreen,Hemlock,1.38200000000,81,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,12734.35133130000,103178.85084300000
168,44.58372887230,-75.14129606080,Evergreen,Black cherry,1.38200000000,82,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11987.62979530000,103769.75232700000
169,0.00000000000,0.00000000000,,,1.38200000000,83,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5397.96089077000,79330.71202570000
170,44.33710463300,-75.03455717570,Evergreen,Spruce,1.38200000000,84,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5275.12978555000,77934.14663680000
171,44.33242115580,-75.04837095430,Deciduous,Sugar maple,1.38200000000,85,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4899.10571644000,55463.65537740000
172,44.37953274170,-75.08007766820,Deciduous,American beach,1.38200000000,86,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,8973.69876351000,92006.67055290000
173,44.58649600190,-75.13796344240,Deciduous,Silver maple,0.69100000000,1,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4296.61271548000,40816.53426430000
174,44.58636193710,-75.13969944150,,,0.69100000000,2,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4448.54194945000,39796.73153560000
186,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,0.69100000000,14,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3953.55325154000,52804.54233880000
189,44.42466295600,-75.10299293150,Deciduous,Black ash,0.69100000000,17,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4146.04982984000,55543.36885330000
190,44.42395043080,-75.10330530910,Deciduous,Sugar maple,0.69100000000,18,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4005.69658992000,55326.11950450000
194,44.58563953820,-75.13487741990,Deciduous,American beech,0.69100000000,22,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4891.39512847000,44657.72920260000
195,44.58656520780,-75.13797004730,Deciduous,Black ash,0.69100000000,23,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4288.49405290000,40763.85158150000
196,44.58636685230,-75.13967654950,Deciduous,Black ash,0.69100000000,24,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4448.94273280000,39784.63437450000
204,44.40598739010,-75.06860929130,Mixed,Red maple,0.69100000000,32,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3325.78494219000,57120.56192370000
215,44.58404756300,-75.13902815970,Other,,0.69100000000,43,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3798.07968997000,34823.26625650000
216,44.58325827700,-75.13975391680,Evergreen,,0.69100000000,44,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3361.86414685000,28641.06370030000
217,44.58301844800,-75.14086813790,Other,Sugar Maple,0.69100000000,45,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2964.90295009000,24395.25567740000
218,44.58302797320,-75.13591183930,Evergreen,,0.69100000000,46,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2796.93701734000,24358.64488250000
219,44.58415298430,-75.14852186270,Other,Cherry,0.69100000000,47,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5725.59315876000,52634.20312380000
220,44.58422642970,-75.14468004700,Deciduous,,0.69100000000,48,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4431.45041208000,34796.89360970000
221,44.58301699440,-75.14469244180,Other,Cherry,0.69100000000,49,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3590.14272798000,27013.48796760000
222,44.58359071690,-75.14245502240,Other,White Pine,0.69100000000,50,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3441.99101018000,26382.08601200000
223,44.58383552700,-75.14704252400,Deciduous,,0.69100000000,51,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5325.59759097000,45376.85821090000
224,44.58545728760,-75.14831077780,Deciduous,Red maple,0.69100000000,52,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5700.27327034000,49137.61746670000
225,44.58551557810,-75.14842513820,Deciduous,White ash,0.69100000000,53,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5784.82221554000,50152.74532610000
226,44.58665928830,-75.14824589760,Mixed,Hackberry,0.69100000000,54,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5030.96299078000,43132.12514900000
227,44.58497274590,-75.14787524510,Other,,0.69100000000,55,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5631.10321681000,48871.32293120000
234,44.41023945300,-75.06947142920,Deciduous,Yellow birch,0.69100000000,62,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1501.58113585000,22347.46814490000
235,44.40619789690,-75.06754146830,Mixed,White pine,0.69100000000,63,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2425.89270191000,45693.35728100000
236,44.41025101640,-75.06947416820,Deciduous,Yellow birch,0.69100000000,64,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1499.76771665000,22357.74678100000
237,44.41868831060,-75.07125604550,Deciduous,Basswood,0.69100000000,65,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2457.17135732000,39627.29263090000
238,44.42121929610,-75.06791698820,Deciduous,Beech,0.69100000000,66,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1161.36650520000,15635.31995100000
242,44.58565364190,-75.13466315200,Deciduous,Red maple,0.69100000000,70,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4850.85096250000,44030.05012920000
243,44.58647810480,-75.13802592170,Deciduous,Red maple,0.69100000000,71,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4307.84825103000,40821.66301270000
244,44.58636897780,-75.13969073110,Deciduous,Black ash,0.69100000000,72,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4449.43477352000,39796.51514460000
245,44.58663326080,-75.14825170130,Evergreen,Hackberry,0.69100000000,73,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5037.51249841000,43352.02077640000
246,44.58611715710,-75.14874195310,Deciduous,White ash,0.69100000000,74,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,5652.59521874000,47481.41610200000
248,44.58567049220,-75.13465554420,Deciduous,T-post,0.69100000000,76,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4846.44611383000,44003.08730660000
249,44.58638972840,-75.13972616950,,,0.69100000000,77,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4453.03769322000,39836.77488700000
250,44.58890135660,-75.13497470520,Oldfield,T-post,0.69100000000,78,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3135.96162979000,31342.49000780000
251,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,0.69100000000,79,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3974.79964578000,49859.21279650000
252,44.58408826850,-75.13597643530,Mixed,Red maple,0.69100000000,80,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4541.54231729000,39611.62637670000
253,44.58349765750,-75.13754532680,Evergreen,Hemlock,0.69100000000,81,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2984.94010264000,27069.36682580000
254,44.58372887230,-75.14129606080,Evergreen,Black cherry,0.69100000000,82,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3771.48939001000,31341.41306430000
255,0.00000000000,0.00000000000,,,0.69100000000,83,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2545.75874498000,31542.79637470000
256,44.33710463300,-75.03455717570,Evergreen,Spruce,0.69100000000,84,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1986.08524219000,22361.30267580000
258,44.37953274170,-75.08007766820,Deciduous,American beach,0.69100000000,86,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2447.38631868000,22119.83856990000
259,44.58649600190,-75.13796344240,Deciduous,Silver maple,0.45500000000,1,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2937.68451912000,28839.61274570000
165,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,1.38200000000,79,pepe min,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,245.81279064100,3119.14003868000
100,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,1.38200000000,14,pepe min,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,245.81279064100,3119.14003868000
186,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,0.69100000000,14,erdo M max,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,224.04409090600,2843.61524872000
14,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,3.52300000000,14,pepe max,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,245.81279064100,3119.14003868000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,245.81279064100,3119.14003868000
104,44.42395043080,-75.10330530910,Deciduous,Sugar maple,1.38200000000,18,pepe min,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,245.81279064100,3119.14003868000
190,44.42395043080,-75.10330530910,Deciduous,Sugar maple,0.69100000000,18,erdo M max,278,132859903,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00278781382,156.18613592300,1544.89326739000
